Location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
4755.25,0,2.905263158,5.035087719,6.555087719,7.403245614,7.712368421,7.901842105,8.091315789,8.280789474,8.470263158,8.659736842,8.821140351,8.94745614,9.07377193,9.200087719,9.326403509,9.442192982,9.519385965,9.698333333,9.698333333,
4754.35,0,2.905263158,5.035087719,6.565192982,7.410508772,7.718368421,7.907842105,8.097315789,8.286789474,8.476263158,8.665736842,8.827140351,8.95345614,9.07977193,9.206087719,9.332403509,9.448192982,9.525385965,9.704333333,9.704333333,
4753.45,0,2.905263158,5.035087719,6.575298246,7.41777193,7.724368421,7.913842105,8.103315789,8.292789474,8.482263158,8.671736842,8.833140351,8.95945614,9.08577193,9.212087719,9.338403509,9.454192982,9.531385965,9.710333333,9.710333333,
4752.55,0,2.905263158,5.035087719,6.585403509,7.425035088,7.730368421,7.919842105,8.109315789,8.298789474,8.488263158,8.677736842,8.839140351,8.96545614,9.09177193,9.218087719,9.344403509,9.460192982,9.537385965,9.716333333,9.716333333,
4751.65,0,2.905263158,5.035087719,6.595508772,7.432298246,7.736368421,7.925842105,8.115315789,8.304789474,8.494263158,8.683736842,8.845140351,8.97145614,9.09777193,9.224087719,9.350403509,9.466192982,9.543385965,9.722333333,9.722333333,
4750.75,0,2.905263158,5.035087719,6.605614035,7.439561404,7.742368421,7.931842105,8.121315789,8.310789474,8.500263158,8.689736842,8.851140351,8.97745614,9.10377193,9.230087719,9.356403509,9.472192982,9.549385965,9.728333333,9.728333333,
4749.4,0,2.905263158,5.031508772,6.610035088,7.447929825,7.751368421,7.940842105,8.130315789,8.319789474,8.509263158,8.698736842,8.860140351,8.98645614,9.11277193,9.239087719,9.365403509,9.481192982,9.558385965,9.737333333,9.737333333,
4747.6,0,2.905263158,5.02077193,6.598035088,7.454877193,7.763368421,7.952842105,8.142315789,8.331789474,8.521263158,8.710736842,8.872140351,8.99845614,9.12477193,9.251087719,9.377403509,9.493192982,9.570385965,9.749333333,9.749333333,
4745.8,0,2.905263158,5.010035088,6.586035088,7.461824561,7.775368421,7.964842105,8.154315789,8.343789474,8.533263158,8.722736842,8.884140351,9.01045614,9.13677193,9.263087719,9.389403509,9.505192982,9.582385965,9.761333333,9.761333333,
4744.45,0,2.905263158,5.001982456,6.577035088,7.467035088,7.784368421,7.973842105,8.163315789,8.352789474,8.542263158,8.731736842,8.893140351,9.01945614,9.14577193,9.272087719,9.398403509,9.514192982,9.591385965,9.770333333,9.770333333,
4743.55,0,2.905263158,4.996614035,6.571035088,7.470508772,7.790368421,7.979842105,8.169315789,8.358789474,8.548263158,8.737736842,8.899140351,9.02545614,9.15177193,9.278087719,9.404403509,9.520192982,9.597385965,9.776333333,9.776333333,
4742.65,0,2.905263158,4.991245614,6.565035088,7.473982456,7.796368421,7.985842105,8.175315789,8.364789474,8.554263158,8.743736842,8.905140351,9.03145614,9.15777193,9.284087719,9.410403509,9.526192982,9.603385965,9.782333333,9.782333333,
4741.75,0,2.905263158,4.985877193,6.559035088,7.47745614,7.802368421,7.991842105,8.181315789,8.370789474,8.560263158,8.749736842,8.911140351,9.03745614,9.16377193,9.290087719,9.416403509,9.532192982,9.609385965,9.788333333,9.788333333,
4740.85,0,2.905263158,4.980508772,6.553035088,7.480929825,7.808368421,7.997842105,8.187315789,8.376789474,8.566263158,8.755736842,8.917140351,9.04345614,9.16977193,9.296087719,9.422403509,9.538192982,9.615385965,9.794333333,9.794333333,
4739.95,0,2.905578947,4.976070175,6.547754386,7.484017544,7.813701754,8.003175439,8.192649123,8.382122807,8.571596491,8.761070175,8.922473684,9.048789474,9.175105263,9.301421053,9.427736842,9.543526316,9.620719298,9.799666667,9.799666667,
4739.05,0,2.911263158,4.987438596,6.554701754,7.48054386,7.807701754,7.997175439,8.186649123,8.376122807,8.565596491,8.755070175,8.916473684,9.042789474,9.169105263,9.295421053,9.421736842,9.537526316,9.614719298,9.793666667,9.793666667,
4738.15,0,2.916947368,4.998807018,6.561649123,7.477070175,7.801701754,7.991175439,8.180649123,8.370122807,8.559596491,8.749070175,8.910473684,9.036789474,9.163105263,9.289421053,9.415736842,9.531526316,9.608719298,9.787666667,9.787666667,
4737.25,0,2.922631579,5.010175439,6.568596491,7.473596491,7.795701754,7.985175439,8.174649123,8.364122807,8.553596491,8.743070175,8.904473684,9.030789474,9.157105263,9.283421053,9.409736842,9.525526316,9.602719298,9.781666667,9.781666667,
4736.35,0,2.928315789,5.02154386,6.57554386,7.470122807,7.789701754,7.979175439,8.168649123,8.358122807,8.547596491,8.737070175,8.898473684,9.024789474,9.151105263,9.277421053,9.403736842,9.519526316,9.596719298,9.775666667,9.775666667,
4735.45,0,2.934,5.032912281,6.582491228,7.466649123,7.783701754,7.973175439,8.162649123,8.352122807,8.541596491,8.731070175,8.892473684,9.018789474,9.145105263,9.271421053,9.397736842,9.513526316,9.590719298,9.769666667,9.769666667,
4734.55,0,2.939684211,5.044280702,6.589438596,7.463175439,7.777701754,7.967175439,8.156649123,8.346122807,8.535596491,8.725070175,8.886473684,9.012789474,9.139105263,9.265421053,9.391736842,9.507526316,9.584719298,9.763666667,9.763666667,
4733.65,0,2.945368421,5.055649123,6.596385965,7.459701754,7.771701754,7.961175439,8.150649123,8.340122807,8.529596491,8.719070175,8.880473684,9.006789474,9.133105263,9.259421053,9.385736842,9.501526316,9.578719298,9.757666667,9.757666667,
4732.75,0,2.951052632,5.067017544,6.603333333,7.45622807,7.765701754,7.955175439,8.144649123,8.334122807,8.523596491,8.713070175,8.874473684,9.000789474,9.127105263,9.253421053,9.379736842,9.495526316,9.572719298,9.751666667,9.751666667,
4731.85,0,2.956736842,5.078385965,6.610280702,7.452754386,7.759701754,7.949175439,8.138649123,8.328122807,8.517596491,8.707070175,8.868473684,8.994789474,9.121105263,9.247421053,9.373736842,9.489526316,9.566719298,9.745666667,9.745666667,
4730.95,0,2.962421053,5.089754386,6.61722807,7.449280702,7.753701754,7.943175439,8.132649123,8.322122807,8.511596491,8.701070175,8.862473684,8.988789474,9.115105263,9.241421053,9.367736842,9.483526316,9.560719298,9.739666667,9.739666667,
4729.6,0,2.968421053,5.106526316,6.629894737,7.450947368,7.752701754,7.942175439,8.131649123,8.321122807,8.510596491,8.700070175,8.861473684,8.987789474,9.114105263,9.240421053,9.366736842,9.482526316,9.559719298,9.738666667,9.738666667,
4727.8,0,2.968421053,5.128,6.653894737,7.474947368,7.776701754,7.966175439,8.155649123,8.345122807,8.534596491,8.724070175,8.885473684,9.011789474,9.138105263,9.264421053,9.390736842,9.506526316,9.583719298,9.762666667,9.762666667,
4726,0,2.968421053,5.149473684,6.677894737,7.498947368,7.800701754,7.990175439,8.179649123,8.369122807,8.558596491,8.748070175,8.909473684,9.035789474,9.162105263,9.288421053,9.414736842,9.530526316,9.607719298,9.786666667,9.786666667,
4724.2,0,2.968421053,5.170947368,6.701894737,7.522947368,7.824701754,8.014175439,8.203649123,8.393122807,8.582596491,8.772070175,8.933473684,9.059789474,9.186105263,9.312421053,9.438736842,9.554526316,9.631719298,9.810666667,9.810666667,
4722.4,0,2.968421053,5.192421053,6.725894737,7.546947368,7.848701754,8.038175439,8.227649123,8.417122807,8.606596491,8.796070175,8.957473684,9.083789474,9.210105263,9.336421053,9.462736842,9.578526316,9.655719298,9.834666667,9.834666667,
4720.6,0,2.968421053,5.213894737,6.749894737,7.570947368,7.872701754,8.062175439,8.251649123,8.441122807,8.630596491,8.820070175,8.981473684,9.107789474,9.234105263,9.360421053,9.486736842,9.602526316,9.679719298,9.858666667,9.858666667,
4718.8,0,2.960842105,5.198736842,6.727157895,7.546947368,7.848701754,8.038175439,8.227649123,8.417122807,8.606596491,8.796070175,8.957473684,9.083789474,9.210105263,9.336421053,9.462736842,9.578526316,9.655719298,9.834666667,9.834666667,
4717,0,2.949473684,5.165263158,6.681052632,7.498947368,7.800701754,7.990175439,8.179649123,8.369122807,8.558596491,8.748070175,8.909473684,9.035789474,9.162105263,9.288421053,9.414736842,9.530526316,9.607719298,9.786666667,9.786666667,
4715.2,0,2.938105263,5.131789474,6.634947368,7.450947368,7.752701754,7.942175439,8.131649123,8.321122807,8.510596491,8.700070175,8.861473684,8.987789474,9.114105263,9.240421053,9.366736842,9.482526316,9.559719298,9.738666667,9.738666667,
4713.4,0,2.926736842,5.098315789,6.588842105,7.402947368,7.704701754,7.894175439,8.083649123,8.273122807,8.462596491,8.652070175,8.813473684,8.939789474,9.066105263,9.192421053,9.318736842,9.434526316,9.511719298,9.690666667,9.690666667,
4711.6,0,2.915368421,5.064842105,6.542736842,7.354947368,7.656701754,7.846175439,8.035649123,8.225122807,8.414596491,8.604070175,8.765473684,8.891789474,9.018105263,9.144421053,9.270736842,9.386526316,9.463719298,9.642666667,9.642666667,
4709.8,0,2.905263158,5.035087719,6.502877193,7.313614035,7.615368421,7.804842105,7.994315789,8.183789474,8.373263158,8.562736842,8.724140351,8.85045614,8.97677193,9.103087719,9.229403509,9.345192982,9.422385965,9.601333333,9.601333333,
4708,0,2.905263158,5.035087719,6.512982456,7.325614035,7.627368421,7.816842105,8.006315789,8.195789474,8.385263158,8.574736842,8.736140351,8.86245614,8.98877193,9.115087719,9.241403509,9.357192982,9.434385965,9.613333333,9.613333333,
4706.2,0,2.905263158,5.035087719,6.523087719,7.337614035,7.639368421,7.828842105,8.018315789,8.207789474,8.397263158,8.586736842,8.748140351,8.87445614,9.00077193,9.127087719,9.253403509,9.369192982,9.446385965,9.625333333,9.625333333,
4704.4,0,2.905263158,5.035087719,6.533192982,7.349614035,7.651368421,7.840842105,8.030315789,8.219789474,8.409263158,8.598736842,8.760140351,8.88645614,9.01277193,9.139087719,9.265403509,9.381192982,9.458385965,9.637333333,9.637333333,
4702.6,0,2.905263158,5.035087719,6.543298246,7.361614035,7.663368421,7.852842105,8.042315789,8.231789474,8.421263158,8.610736842,8.772140351,8.89845614,9.02477193,9.151087719,9.277403509,9.393192982,9.470385965,9.649333333,9.649333333,
4700.8,0,2.905263158,5.035087719,6.553403509,7.373614035,7.675368421,7.864842105,8.054315789,8.243789474,8.433263158,8.622736842,8.784140351,8.91045614,9.03677193,9.163087719,9.289403509,9.405192982,9.482385965,9.661333333,9.661333333,
4699,0,2.911578947,5.041754386,6.564561404,7.385614035,7.687368421,7.876842105,8.066315789,8.255789474,8.445263158,8.634736842,8.796140351,8.92245614,9.04877193,9.175087719,9.301403509,9.417192982,9.494385965,9.673333333,9.673333333,
4697.2,0,2.922947368,5.053754386,6.576561404,7.397614035,7.699368421,7.888842105,8.078315789,8.267789474,8.457263158,8.646736842,8.808140351,8.93445614,9.06077193,9.187087719,9.313403509,9.429192982,9.506385965,9.685333333,9.685333333,
4695.4,0,2.934315789,5.065754386,6.588561404,7.409614035,7.711368421,7.900842105,8.090315789,8.279789474,8.469263158,8.658736842,8.820140351,8.94645614,9.07277193,9.199087719,9.325403509,9.441192982,9.518385965,9.697333333,9.697333333,
4693.6,0,2.945684211,5.077754386,6.600561404,7.421614035,7.723368421,7.912842105,8.102315789,8.291789474,8.481263158,8.670736842,8.832140351,8.95845614,9.08477193,9.211087719,9.337403509,9.453192982,9.530385965,9.709333333,9.709333333,
4691.8,0,2.957052632,5.089754386,6.612561404,7.433614035,7.735368421,7.924842105,8.114315789,8.303789474,8.493263158,8.682736842,8.844140351,8.97045614,9.09677193,9.223087719,9.349403509,9.465192982,9.542385965,9.721333333,9.721333333,
4690,0,2.968421053,5.101754386,6.624561404,7.445614035,7.747368421,7.936842105,8.126315789,8.315789474,8.505263158,8.694736842,8.856140351,8.98245614,9.10877193,9.235087719,9.361403509,9.477192982,9.554385965,9.733333333,9.733333333,
4688.2,0,2.968421053,5.112491228,6.646666667,7.479087719,7.783368421,7.972842105,8.162315789,8.351789474,8.541263158,8.730736842,8.892140351,9.01845614,9.14477193,9.271087719,9.397403509,9.513192982,9.590385965,9.769333333,9.769333333,
4686.4,0,2.968421053,5.12322807,6.66877193,7.512561404,7.819368421,8.008842105,8.198315789,8.387789474,8.577263158,8.766736842,8.928140351,9.05445614,9.18077193,9.307087719,9.433403509,9.549192982,9.626385965,9.805333333,9.805333333,
4684.6,0,2.968421053,5.133964912,6.690877193,7.546035088,7.855368421,8.044842105,8.234315789,8.423789474,8.613263158,8.802736842,8.964140351,9.09045614,9.21677193,9.343087719,9.469403509,9.585192982,9.662385965,9.841333333,9.841333333,
4682.8,0,2.968421053,5.144701754,6.712982456,7.579508772,7.891368421,8.080842105,8.270315789,8.459789474,8.649263158,8.838736842,9.000140351,9.12645614,9.25277193,9.379087719,9.505403509,9.621192982,9.698385965,9.877333333,9.877333333,
4681,0,2.968421053,5.155438596,6.735087719,7.612982456,7.927368421,8.116842105,8.306315789,8.495789474,8.685263158,8.874736842,9.036140351,9.16245614,9.28877193,9.415087719,9.541403509,9.657192982,9.734385965,9.913333333,9.913333333,
4679.2,0,2.968421053,5.156631579,6.73754386,7.625122807,7.942035088,8.131508772,8.320982456,8.51045614,8.699929825,8.889403509,9.050807018,9.177122807,9.303438596,9.429754386,9.556070175,9.671859649,9.749052632,9.928,9.928,
4677.4,0,2.968421053,5.145894737,6.715438596,7.610596491,7.930035088,8.119508772,8.308982456,8.49845614,8.687929825,8.877403509,9.038807018,9.165122807,9.291438596,9.417754386,9.544070175,9.659859649,9.737052632,9.916,9.916,
4675.6,0,2.968421053,5.135157895,6.693333333,7.596070175,7.918035088,8.107508772,8.296982456,8.48645614,8.675929825,8.865403509,9.026807018,9.153122807,9.279438596,9.405754386,9.532070175,9.647859649,9.725052632,9.904,9.904,
4673.8,0,2.968421053,5.124421053,6.67122807,7.58154386,7.906035088,8.095508772,8.284982456,8.47445614,8.663929825,8.853403509,9.014807018,9.141122807,9.267438596,9.393754386,9.520070175,9.635859649,9.713052632,9.892,9.892,
4672,0,2.968421053,5.113684211,6.649122807,7.567017544,7.894035088,8.083508772,8.272982456,8.46245614,8.651929825,8.841403509,9.002807018,9.129122807,9.255438596,9.381754386,9.508070175,9.623859649,9.701052632,9.88,9.88,
4670.2,0,2.968421053,5.102947368,6.627017544,7.552491228,7.882035088,8.071508772,8.260982456,8.45045614,8.639929825,8.829403509,8.990807018,9.117122807,9.243438596,9.369754386,9.496070175,9.611859649,9.689052632,9.868,9.868,
4668.4,0,2.958315789,5.100631579,6.63354386,7.56154386,7.891368421,8.080842105,8.270315789,8.459789474,8.649263158,8.838736842,9.000140351,9.12645614,9.25277193,9.379087719,9.505403509,9.621192982,9.698385965,9.877333333,9.877333333,
4666.6,0,2.946947368,5.099368421,6.643649123,7.57354386,7.903368421,8.092842105,8.282315789,8.471789474,8.661263158,8.850736842,9.012140351,9.13845614,9.26477193,9.391087719,9.517403509,9.633192982,9.710385965,9.889333333,9.889333333,
4664.8,0,2.935578947,5.098105263,6.653754386,7.58554386,7.915368421,8.104842105,8.294315789,8.483789474,8.673263158,8.862736842,9.024140351,9.15045614,9.27677193,9.403087719,9.529403509,9.645192982,9.722385965,9.901333333,9.901333333,
4663,0,2.924210526,5.096842105,6.663859649,7.59754386,7.927368421,8.116842105,8.306315789,8.495789474,8.685263158,8.874736842,9.036140351,9.16245614,9.28877193,9.415087719,9.541403509,9.657192982,9.734385965,9.913333333,9.913333333,
4661.2,0,2.912842105,5.095578947,6.673964912,7.60954386,7.939368421,8.128842105,8.318315789,8.507789474,8.697263158,8.886736842,9.048140351,9.17445614,9.30077193,9.427087719,9.553403509,9.669192982,9.746385965,9.925333333,9.925333333,
4659.4,0,2.905263158,5.087578947,6.669333333,7.602385965,7.931368421,8.120842105,8.310315789,8.499789474,8.689263158,8.878736842,9.040140351,9.16645614,9.29277193,9.419087719,9.545403509,9.661192982,9.738385965,9.917333333,9.917333333,
4657.6,0,2.905263158,5.066105263,6.63522807,7.556912281,7.883368421,8.072842105,8.262315789,8.451789474,8.641263158,8.830736842,8.992140351,9.11845614,9.24477193,9.371087719,9.497403509,9.613192982,9.690385965,9.869333333,9.869333333,
4655.8,0,2.905263158,5.044631579,6.601122807,7.511438596,7.835368421,8.024842105,8.214315789,8.403789474,8.593263158,8.782736842,8.944140351,9.07045614,9.19677193,9.323087719,9.449403509,9.565192982,9.642385965,9.821333333,9.821333333,
4654,0,2.905263158,5.023157895,6.567017544,7.465964912,7.787368421,7.976842105,8.166315789,8.355789474,8.545263158,8.734736842,8.896140351,9.02245614,9.14877193,9.275087719,9.401403509,9.517192982,9.594385965,9.773333333,9.773333333,
4652.2,0,2.905263158,5.001684211,6.532912281,7.420491228,7.739368421,7.928842105,8.118315789,8.307789474,8.497263158,8.686736842,8.848140351,8.97445614,9.10077193,9.227087719,9.353403509,9.469192982,9.546385965,9.725333333,9.725333333,
4650.4,0,2.905263158,4.980210526,6.498807018,7.375017544,7.691368421,7.880842105,8.070315789,8.259789474,8.449263158,8.638736842,8.800140351,8.92645614,9.05277193,9.179087719,9.305403509,9.421192982,9.498385965,9.677333333,9.677333333,
4648.6,0,2.922947368,5.027508772,6.578666667,7.443508772,7.755368421,7.944842105,8.134315789,8.323789474,8.513263158,8.702736842,8.864140351,8.99045614,9.11677193,9.243087719,9.369403509,9.485192982,9.562385965,9.741333333,9.741333333,
4646.8,0,2.945684211,5.09445614,6.691087719,7.544561404,7.851368421,8.040842105,8.230315789,8.419789474,8.609263158,8.798736842,8.960140351,9.08645614,9.21277193,9.339087719,9.465403509,9.581192982,9.658385965,9.837333333,9.837333333,
4645.45,0,2.962736842,5.144666667,6.775403509,7.620350877,7.923368421,8.112842105,8.302315789,8.491789474,8.681263158,8.870736842,9.032140351,9.15845614,9.28477193,9.411087719,9.537403509,9.653192982,9.730385965,9.909333333,9.909333333,
4644.55,0,2.962736842,5.150035088,6.791508772,7.638350877,7.941368421,8.130842105,8.320315789,8.509789474,8.699263158,8.888736842,9.050140351,9.17645614,9.30277193,9.429087719,9.555403509,9.671192982,9.748385965,9.927333333,9.927333333,
4643.65,0,2.951368421,5.127298246,6.767508772,7.623824561,7.929368421,8.118842105,8.308315789,8.497789474,8.687263158,8.876736842,9.038140351,9.16445614,9.29077193,9.417087719,9.543403509,9.659192982,9.736385965,9.915333333,9.915333333,
4642.75,0,2.94,5.104561404,6.743508772,7.609298246,7.917368421,8.106842105,8.296315789,8.485789474,8.675263158,8.864736842,9.026140351,9.15245614,9.27877193,9.405087719,9.531403509,9.647192982,9.724385965,9.903333333,9.903333333,
4641.85,0,2.928631579,5.081824561,6.719508772,7.59477193,7.905368421,8.094842105,8.284315789,8.473789474,8.663263158,8.852736842,9.014140351,9.14045614,9.26677193,9.393087719,9.519403509,9.635192982,9.712385965,9.891333333,9.891333333,
4640.95,0,2.917263158,5.059087719,6.695508772,7.580245614,7.893368421,8.082842105,8.272315789,8.461789474,8.651263158,8.840736842,9.002140351,9.12845614,9.25477193,9.381087719,9.507403509,9.623192982,9.700385965,9.879333333,9.879333333,
4640.05,0,2.905894737,5.036350877,6.671508772,7.565719298,7.881368421,8.070842105,8.260315789,8.449789474,8.639263158,8.828736842,8.990140351,9.11645614,9.24277193,9.369087719,9.495403509,9.611192982,9.688385965,9.867333333,9.867333333,
4639.15,0,2.905263158,5.055368421,6.692842105,7.578631579,7.892035088,8.081508772,8.270982456,8.46045614,8.649929825,8.839403509,9.000807018,9.127122807,9.253438596,9.379754386,9.506070175,9.621859649,9.699052632,9.878,9.878,
4638.25,0,2.905263158,5.076842105,6.716842105,7.593157895,7.904035088,8.093508772,8.282982456,8.47245614,8.661929825,8.851403509,9.012807018,9.139122807,9.265438596,9.391754386,9.518070175,9.633859649,9.711052632,9.89,9.89,
4637.35,0,2.905263158,5.098315789,6.740842105,7.607684211,7.916035088,8.105508772,8.294982456,8.48445614,8.673929825,8.863403509,9.024807018,9.151122807,9.277438596,9.403754386,9.530070175,9.645859649,9.723052632,9.902,9.902,
4636.45,0,2.905263158,5.119789474,6.764842105,7.622210526,7.928035088,8.117508772,8.306982456,8.49645614,8.685929825,8.875403509,9.036807018,9.163122807,9.289438596,9.415754386,9.542070175,9.657859649,9.735052632,9.914,9.914,
4635.55,0,2.905263158,5.141263158,6.788842105,7.636736842,7.940035088,8.129508772,8.318982456,8.50845614,8.697929825,8.887403509,9.048807018,9.175122807,9.301438596,9.427754386,9.554070175,9.669859649,9.747052632,9.926,9.926,
4634.65,0,2.905263158,5.154385965,6.803508772,7.645614035,7.947368421,8.136842105,8.326315789,8.515789474,8.705263158,8.894736842,9.056140351,9.18245614,9.30877193,9.435087719,9.561403509,9.677192982,9.754385965,9.933333333,9.933333333,
4633.75,0,2.905263158,5.154385965,6.803508772,7.645614035,7.947368421,8.136842105,8.326315789,8.515789474,8.705263158,8.894736842,9.056140351,9.18245614,9.30877193,9.435087719,9.561403509,9.677192982,9.754385965,9.933333333,9.933333333,
4632.4,0,2.905263158,5.154385965,6.803508772,7.645614035,7.947368421,8.136842105,8.326315789,8.515789474,8.705263158,8.894736842,9.056140351,9.18245614,9.30877193,9.435087719,9.561403509,9.677192982,9.754385965,9.933333333,9.933333333,
4630.6,0,2.905263158,5.154385965,6.803508772,7.645614035,7.947368421,8.136842105,8.326315789,8.515789474,8.705263158,8.894736842,9.056140351,9.18245614,9.30877193,9.435087719,9.561403509,9.677192982,9.754385965,9.933333333,9.933333333,
4628.8,0,2.905263158,5.140070175,6.767298246,7.611929825,7.915368421,8.104842105,8.294315789,8.483789474,8.673263158,8.862736842,9.024140351,9.15045614,9.27677193,9.403087719,9.529403509,9.645192982,9.722385965,9.901333333,9.901333333,
4627,0,2.905263158,5.118596491,6.712982456,7.561403509,7.867368421,8.056842105,8.246315789,8.435789474,8.625263158,8.814736842,8.976140351,9.10245614,9.22877193,9.355087719,9.481403509,9.597192982,9.674385965,9.853333333,9.853333333,
4625.2,0,2.905263158,5.097122807,6.658666667,7.510877193,7.819368421,8.008842105,8.198315789,8.387789474,8.577263158,8.766736842,8.928140351,9.05445614,9.18077193,9.307087719,9.433403509,9.549192982,9.626385965,9.805333333,9.805333333,
4623.4,0,2.905263158,5.075649123,6.604350877,7.460350877,7.771368421,7.960842105,8.150315789,8.339789474,8.529263158,8.718736842,8.880140351,9.00645614,9.13277193,9.259087719,9.385403509,9.501192982,9.578385965,9.757333333,9.757333333,
4621.6,0,2.905263158,5.054175439,6.550035088,7.409824561,7.723368421,7.912842105,8.102315789,8.291789474,8.481263158,8.670736842,8.832140351,8.95845614,9.08477193,9.211087719,9.337403509,9.453192982,9.530385965,9.709333333,9.709333333,
4619.8,0,2.905263158,5.036280702,6.50645614,7.370245614,7.686035088,7.875508772,8.064982456,8.25445614,8.443929825,8.633403509,8.794807018,8.921122807,9.047438596,9.173754386,9.300070175,9.415859649,9.493052632,9.672,9.672,
4618,0,2.905263158,5.047017544,6.54877193,7.418245614,7.734035088,7.923508772,8.112982456,8.30245614,8.491929825,8.681403509,8.842807018,8.969122807,9.095438596,9.221754386,9.348070175,9.463859649,9.541052632,9.72,9.72,
4616.2,0,2.905263158,5.057754386,6.591087719,7.466245614,7.782035088,7.971508772,8.160982456,8.35045614,8.539929825,8.729403509,8.890807018,9.017122807,9.143438596,9.269754386,9.396070175,9.511859649,9.589052632,9.768,9.768,
4614.4,0,2.905263158,5.068491228,6.633403509,7.514245614,7.830035088,8.019508772,8.208982456,8.39845614,8.587929825,8.777403509,8.938807018,9.065122807,9.191438596,9.317754386,9.444070175,9.559859649,9.637052632,9.816,9.816,
4612.6,0,2.905263158,5.07922807,6.675719298,7.562245614,7.878035088,8.067508772,8.256982456,8.44645614,8.635929825,8.825403509,8.986807018,9.113122807,9.239438596,9.365754386,9.492070175,9.607859649,9.685052632,9.864,9.864,
4610.8,0,2.905263158,5.089964912,6.718035088,7.610245614,7.926035088,8.115508772,8.304982456,8.49445614,8.683929825,8.873403509,9.034807018,9.161122807,9.287438596,9.413754386,9.540070175,9.655859649,9.733052632,9.912,9.912,
4609,0,2.911578947,5.101403509,6.732280702,7.619649123,7.934035088,8.123508772,8.312982456,8.50245614,8.691929825,8.881403509,9.042807018,9.169122807,9.295438596,9.421754386,9.548070175,9.663859649,9.741052632,9.92,9.92,
4607.2,0,2.922947368,5.113403509,6.724070175,7.598175439,7.910035088,8.099508772,8.288982456,8.47845614,8.667929825,8.857403509,9.018807018,9.145122807,9.271438596,9.397754386,9.524070175,9.639859649,9.717052632,9.896,9.896,
4605.4,0,2.934315789,5.125403509,6.715859649,7.576701754,7.886035088,8.075508772,8.264982456,8.45445614,8.643929825,8.833403509,8.994807018,9.121122807,9.247438596,9.373754386,9.500070175,9.615859649,9.693052632,9.872,9.872,
4603.6,0,2.945684211,5.137403509,6.707649123,7.55522807,7.862035088,8.051508772,8.240982456,8.43045614,8.619929825,8.809403509,8.970807018,9.097122807,9.223438596,9.349754386,9.476070175,9.591859649,9.669052632,9.848,9.848,
4601.8,0,2.957052632,5.149403509,6.699438596,7.533754386,7.838035088,8.027508772,8.216982456,8.40645614,8.595929825,8.785403509,8.946807018,9.073122807,9.199438596,9.325754386,9.452070175,9.567859649,9.645052632,9.824,9.824,
4600,0,2.968421053,5.161403509,6.69122807,7.512280702,7.814035088,8.003508772,8.192982456,8.38245614,8.571929825,8.761403509,8.922807018,9.049122807,9.175438596,9.301754386,9.428070175,9.543859649,9.621052632,9.8,9.8,
4598.65,0,2.976947368,5.17845614,6.716807018,7.546385965,7.850035088,8.039508772,8.228982456,8.41845614,8.607929825,8.797403509,8.958807018,9.085122807,9.211438596,9.337754386,9.464070175,9.579859649,9.657052632,9.836,9.836,
4597.75,0,2.982631579,5.189824561,6.733859649,7.569122807,7.874035088,8.063508772,8.252982456,8.44245614,8.631929825,8.821403509,8.982807018,9.109122807,9.235438596,9.361754386,9.488070175,9.603859649,9.681052632,9.86,9.86,
4596.85,0,2.988315789,5.201192982,6.750912281,7.591859649,7.898035088,8.087508772,8.276982456,8.46645614,8.655929825,8.845403509,9.006807018,9.133122807,9.259438596,9.385754386,9.512070175,9.627859649,9.705052632,9.884,9.884,
4595.95,0,2.994,5.212561404,6.767964912,7.614596491,7.922035088,8.111508772,8.300982456,8.49045614,8.679929825,8.869403509,9.030807018,9.157122807,9.283438596,9.409754386,9.536070175,9.651859649,9.729052632,9.908,9.908,
4595.05,0,2.999684211,5.223929825,6.785017544,7.637333333,7.946035088,8.135508772,8.324982456,8.51445614,8.703929825,8.893403509,9.054807018,9.181122807,9.307438596,9.433754386,9.560070175,9.675859649,9.753052632,9.932,9.932,
4594.15,0,3.005368421,5.235298246,6.802070175,7.660070175,7.970035088,8.159508772,8.348982456,8.53845614,8.727929825,8.917403509,9.078807018,9.205122807,9.331438596,9.457754386,9.584070175,9.699859649,9.777052632,9.956,9.956,
4593.25,0,3.011052632,5.246666667,6.819122807,7.682807018,7.994035088,8.183508772,8.372982456,8.56245614,8.751929825,8.941403509,9.102807018,9.229122807,9.355438596,9.481754386,9.608070175,9.723859649,9.801052632,9.98,9.98,
4592.35,0,3.016736842,5.258035088,6.836175439,7.70554386,8.018035088,8.207508772,8.396982456,8.58645614,8.775929825,8.965403509,9.126807018,9.253122807,9.379438596,9.505754386,9.632070175,9.747859649,9.825052632,10.004,10.004,
4591.45,0,3.022421053,5.269403509,6.85322807,7.728280702,8.042035088,8.231508772,8.420982456,8.61045614,8.799929825,8.989403509,9.150807018,9.277122807,9.403438596,9.529754386,9.656070175,9.771859649,9.849052632,10.028,10.028,
4590.55,0,3.028105263,5.28077193,6.870280702,7.751017544,8.066035088,8.255508772,8.444982456,8.63445614,8.823929825,9.013403509,9.174807018,9.301122807,9.427438596,9.553754386,9.680070175,9.795859649,9.873052632,10.052,10.052,
